customer_id,first_name,last_name,age,country,purchase_date,purchase_price,sale_date,sale_price,profit,gender,birthdate,income,education_level,marital_status,children_count,home_ownership,credit_score,credit_card_debt,loan_amount,loan_interest_rate,loan_duration,customer_segment,purchase_frequency,website_visits,app_usage_duration,customer_satisfaction,Customer_name,,,,
4,Jobey,Gowdy,67,Tanzania,23-Jun-12,8875.27,27-May-11,7264.84,-1610.43,Female,09-Feb-43,433601.79,Bachelor's Degree,Single,8,Rent,737,81.28,441616.93,28.76,5,Segment B,Never,350,12,3,Jobey Gowdy,,,,
19,Charyl,Geelan,74,Mexico,01-Oct-20,2344.33,09-Sep-13,8036.98,5692.65,Female,10-May-64,746237.92,Bachelor's Degree,Divorced,0,Own,513,17576.94,532515.98,25.33,28,Segment B,Seldom,364,17,2,Charyl Geelan,,,,
33,Suzie,Eakly,84,Indonesia,04-Mar-22,8047.46,17-Nov-15,272.32,-7775.14,Female,30-Sep-59,164692.91,Bachelor's Degree,Divorced,8,Mortgage,718,18214.33,775616.66,0.08,17,Segment B,Daily,369,21,2,Suzie Eakly,,,,
40,Bria,Goodrick,69,Poland,18-Oct-19,4314.49,14-Feb-22,4461.31,146.82,Female,14-Apr-32,179651.72,PhD,Married,1,Mortgage,314,38486.7,149188.64,34.8,26,Segment B,Monthly,567,6,4,Bria Goodrick,,,,
41,Idaline,Waud,30,Honduras,16-Dec-13,5560.28,10-Sep-22,4073.08,-1487.2,Female,13-Aug-49,106561.18,Master's Degree,Married,9,Own,386,20105.99,536709.07,0.39,24,Segment B,Monthly,484,2,2,Idaline Waud,,,,
48,Darcy,Isacoff,33,Madagascar,18-Apr-12,1350.98,12-Feb-17,4761.67,3410.69,Female,16-Jan-93,986954.98,Bachelor's Degree,Divorced,8,Mortgage,705,88721.35,306932.72,44.89,11,Segment B,Daily,542,10,5,Darcy Isacoff,,,,
64,Manon,Ferentz,54,Russia,15-Aug-20,5111.14,24-Apr-21,38.01,-5073.13,Female,15-May-76,905009.66,Master's Degree,Married,4,Rent,581,12809.97,143527.09,6.45,4,Segment B,Yearly,648,14,1,Manon Ferentz,,,,
76,Kitti,Pover,19,Poland,24-Aug-10,4485.61,25-Aug-21,954.09,-3531.52,Female,12-May-94,690145.64,High School,Married,6,Rent,401,77703.97,591040.66,12.3,14,Segment B,Once,228,16,4,Kitti Pover,,,,
115,Fan,Davidofski,69,France,07-Sep-15,3825.36,16-Jan-15,7237.92,3412.56,Female,08-Jan-72,177.96,Bachelor's Degree,Married,4,Own,836,99431.41,862507.05,9.79,19,Segment B,Daily,341,14,5,Fan Davidofski,,,,
125,Adah,Isworth,19,Indonesia,04-Sep-22,5318.77,25-Feb-22,5235.76,-83.01,Female,26-Apr-81,127116.69,Master's Degree,Divorced,1,Rent,783,74162.31,516571.72,49.87,26,Segment B,Daily,155,13,3,Adah Isworth,,,,
133,Idalina,Prosch,25,Portugal,05-Nov-15,4129.53,07-May-12,3404.66,-724.87,Female,16-Sep-48,833700.73,Bachelor's Degree,Widowed,9,Mortgage,623,8783.29,937796.97,28.82,15,Segment B,Yearly,726,16,5,Idalina Prosch,,,,
140,Mignonne,Inwood,76,Ukraine,14-Aug-15,6845.79,12-Apr-17,7885.71,1039.92,Female,29-Jun-67,217592.78,Master's Degree,Widowed,0,Mortgage,680,21050.76,184039.22,37.37,24,Segment B,Often,179,3,2,Mignonne Inwood,,,,
170,Kata,Gostall,50,Estonia,03-Mar-17,4439.66,07-Aug-18,9543.87,5104.21,Female,11-Aug-39,501841.34,PhD,Widowed,2,Mortgage,530,96396.76,329208.86,21.55,29,Segment B,Once,33,7,2,Kata Gostall,,,,
183,Dotti,Duffitt,22,China,27-Jul-11,8047.05,15-Nov-14,3555.46,-4491.59,Female,30-Nov-81,431693.33,High School,Widowed,6,Rent,842,51208.87,190491.79,43.37,28,Segment B,Monthly,274,6,1,Dotti Duffitt,,,,
186,Jesse,Cookman,64,Brazil,23-May-12,1302.45,04-Oct-18,4397.14,3094.69,Female,26-Jan-45,1470.85,High School,Married,8,Rent,491,27257.58,350838.57,37.13,1,Segment B,Daily,520,19,2,Jesse Cookman,,,,
188,Stephie,Larchiere,28,Spain,21-Nov-16,339.29,28-May-17,3222.26,2882.97,Female,12-Oct-05,879655.05,Bachelor's Degree,Widowed,4,Rent,440,23731.27,804937.97,28.14,25,Segment B,Often,609,23,3,Stephie Larchiere,,,,
201,Hadria,Darlasson,28,Russia,09-Apr-20,7430.63,25-Apr-18,4220.86,-3209.77,Female,30-Jun-44,642562.04,High School,Married,6,Own,404,44585.04,963190.57,37.37,16,Segment B,Monthly,526,13,5,Hadria Darlasson,,,,
222,Danella,Lawrence,41,Russia,13-Apr-16,388.63,16-Mar-18,8855.91,8467.28,Female,17-Jul-31,351495.72,Master's Degree,Single,0,Own,358,74245.82,884393.79,22.15,8,Segment B,Once,650,24,3,Danella Lawrence,,,,
253,Cecilla,Orring,70,United States,24-Dec-18,5142.65,29-Oct-16,3813.22,-1329.43,Female,13-Mar-74,123923.33,PhD,Married,9,Rent,795,39931.62,796060.62,42.73,15,Segment B,Weekly,503,23,3,Cecilla Orring,,,,
264,Alica,Spearing,50,Argentina,16-Mar-22,1198.37,29-Aug-14,369.44,-828.93,Female,18-Feb-88,963761.77,Bachelor's Degree,Widowed,3,Rent,579,12632.14,495197.41,14.69,3,Segment B,Once,818,18,4,Alica Spearing,,,,
295,Maurine,Allenson,80,China,29-Nov-13,8391,27-Apr-13,2242.35,-6148.65,Female,29-Mar-33,296963.87,PhD,Widowed,5,Own,636,24854.47,956602.4,35.18,25,Segment B,Often,940,14,5,Maurine Allenson,,,,
296,Lizbeth,Labone,55,Spain,12-Aug-12,1675.96,08-Sep-14,6984.21,5308.25,Female,06-Aug-53,436357.25,Bachelor's Degree,Divorced,4,Mortgage,497,27068.71,422276.43,23.06,12,Segment B,Seldom,997,13,2,Lizbeth Labone,,,,
304,Catherina,Maccaig,52,Poland,18-Jan-10,2301.54,08-Mar-11,5396.03,3094.49,Female,16-Dec-57,782697.87,Master's Degree,Divorced,8,Rent,727,49992.24,929761,15.65,27,Segment B,Never,197,0,4,Catherina Maccaig,,,,
307,Neala,Solleme,36,China,17-Apr-16,2933.43,16-Feb-22,6981.36,4047.93,Female,11-Aug-92,945718.94,Bachelor's Degree,Married,6,Rent,840,72942.53,321201.06,14.64,2,Segment B,Yearly,974,22,3,Neala Solleme,,,,
308,Aili,Escudier,77,United States,24-Feb-13,9674.13,20-Sep-20,824.03,-8850.1,Female,07-Jul-71,256119.85,Bachelor's Degree,Married,3,Own,770,9872.93,963596.52,47.21,19,Segment B,Monthly,255,5,1,Aili Escudier,,,,
331,Katy,Jeffcock,68,Russia,07-Dec-19,63.31,13-Nov-19,252.69,189.38,Female,12-Aug-59,12891.08,Master's Degree,Single,5,Own,388,70709.41,454939.42,11.59,7,Segment B,Yearly,28,11,2,Katy Jeffcock,,,,
358,Ambur,Surridge,81,China,31-Oct-21,3513.72,18-Sep-21,1442.34,-2071.38,Female,05-Jan-57,545902.43,Master's Degree,Married,5,Rent,415,69072.3,777184.09,32.59,3,Segment B,Daily,591,2,1,Ambur Surridge,,,,
359,Carol-jean,Sentinella,54,Indonesia,22-Nov-22,875.28,22-Aug-16,2985.91,2110.63,Female,10-Feb-68,416354.27,Bachelor's Degree,Divorced,6,Mortgage,531,20367.04,648011.07,9.91,21,Segment B,Seldom,817,0,2,Carol-jean Sentinella,,,,
360,Babbie,Rafter,65,Sweden,15-Mar-19,9878.01,30-Sep-21,2213.08,-7664.93,Female,21-Mar-54,813912.84,Bachelor's Degree,Widowed,2,Mortgage,430,36646.52,500183.95,14.16,25,Segment B,Yearly,470,4,4,Babbie Rafter,,,,
364,Aileen,Goulstone,41,Indonesia,24-Jun-11,3757.03,20-Sep-16,5451.54,1694.51,Female,03-Jan-52,690939.4,High School,Widowed,0,Mortgage,380,77008.11,287428.39,27.92,17,Segment B,Seldom,531,2,2,Aileen Goulstone,,,,
379,Maryellen,Delieu,77,Argentina,15-May-14,2055.93,05-Dec-22,3879.13,1823.2,Female,11-Apr-30,481029.92,High School,Widowed,0,Rent,459,9189.49,694445.06,35.02,28,Segment B,Seldom,994,2,4,Maryellen Delieu,,,,
423,Tanitansy,Vitler,77,Indonesia,12-Mar-13,8392.33,09-Dec-15,159.08,-8233.25,Female,26-Aug-92,730260.37,Bachelor's Degree,Single,6,Mortgage,581,95268.98,504730.01,26.08,29,Segment B,Daily,632,8,3,Tanitansy Vitler,,,,
462,Latisha,Plaskitt,77,Philippines,17-May-12,2858.32,21-Apr-15,2539.68,-318.64,Female,09-May-83,169402.42,Master's Degree,Single,10,Mortgage,347,81917.2,931769.97,41.62,9,Segment B,Often,517,9,1,Latisha Plaskitt,,,,
467,Alexia,O'Hagirtie,34,Colombia,15-Jan-12,8286,07-Aug-10,9190.27,904.27,Female,15-Nov-39,727807.2,Master's Degree,Single,4,Mortgage,831,69469.87,943915.32,13.7,23,Segment B,Monthly,242,15,4,Alexia O'Hagirtie,,,,
472,Alyda,McDougle,38,Senegal,24-Oct-15,6197.89,21-Jun-17,3027.94,-3169.95,Female,11-Sep-40,148205.38,PhD,Married,4,Own,600,76501.59,307493.09,30.63,5,Segment B,Daily,711,17,1,Alyda McDougle,,,,
530,Amalle,Tarbert,58,Colombia,21-Jun-13,7312.05,29-Jun-19,8722.16,1410.11,Female,08-Sep-72,95508.33,Master's Degree,Divorced,2,Own,593,52131.64,236025.46,21.9,9,Segment B,Monthly,835,2,5,Amalle Tarbert,,,,
531,Cilka,Mayes,62,Indonesia,10-Jul-16,8253,04-Feb-22,4828.53,-3424.47,Female,09-Mar-78,729100.2,PhD,Divorced,6,Rent,810,58784.83,564566.32,23.09,15,Segment B,Monthly,101,11,2,Cilka Mayes,,,,
548,Rose,Thirlaway,31,Uzbekistan,05-Sep-16,7609.58,04-Aug-15,1415.49,-6194.09,Female,02-May-52,638994.66,Bachelor's Degree,Single,8,Rent,709,97235.65,190748.74,47.27,23,Segment B,Never,698,20,1,Rose Thirlaway,,,,
564,Arlena,Wealthall,20,China,22-Oct-10,7896.82,26-Jul-15,3621.07,-4275.75,Female,15-Nov-51,809748.06,Bachelor's Degree,Divorced,1,Own,350,11029.23,411051.24,11.53,25,Segment B,Often,587,7,3,Arlena Wealthall,,,,
609,Cosetta,Annetts,36,Canada,28-Mar-17,256.26,21-Apr-16,3992.05,3735.79,Female,05-Sep-70,444344.85,High School,Divorced,0,Mortgage,380,58793.86,940541.07,33.74,21,Segment B,Yearly,2,16,2,Cosetta Annetts,,,,
621,Jolynn,Pearl,81,China,14-Dec-10,6331.85,10-Apr-22,1775.28,-4556.57,Female,25-Nov-01,305831.6,High School,Married,10,Mortgage,339,6761.16,756830.29,16.38,24,Segment B,Yearly,429,21,1,Jolynn Pearl,,,,
646,Fanchon,Chappelow,25,Philippines,04-Aug-15,9420.55,11-Oct-16,198.55,-9222,Female,15-Dec-46,409614.11,PhD,Married,6,Own,601,14634.26,826000.46,39.1,18,Segment B,Often,530,7,2,Fanchon Chappelow,,,,
654,Celesta,Kuhnhardt,70,Indonesia,16-Sep-10,1617.85,09-Mar-11,1449.6,-168.25,Female,21-Jan-40,742470.68,High School,Widowed,7,Own,785,74957.54,294223.02,18.09,8,Segment B,Yearly,648,18,2,Celesta Kuhnhardt,,,,
666,Maura,Hardington,76,Guatemala,31-Jul-17,58.44,04-Oct-11,5272.52,5214.08,Female,09-May-45,739111.14,PhD,Widowed,5,Own,657,70568.49,667727.02,43.7,3,Segment B,Monthly,866,14,3,Maura Hardington,,,,
669,Moira,Teese,52,Dominican Republic,27-Jan-22,4246.87,25-Nov-17,3498.37,-748.5,Female,05-Jul-96,590537.7,High School,Divorced,1,Mortgage,339,9988.8,943233.79,32.41,27,Segment B,Once,786,18,5,Moira Teese,,,,
678,Gelya,Ambrosch,55,Mexico,06-Jan-19,2555.33,13-May-10,2701.51,146.18,Female,08-Mar-89,791263.73,Bachelor's Degree,Divorced,9,Own,617,89452.71,346490.37,40.08,22,Segment B,Yearly,591,6,5,Gelya Ambrosch,,,,
702,Suzanne,Bloan,39,France,22-Jan-14,5740.8,14-Dec-18,3212.12,-2528.68,Female,02-Oct-03,881267.49,High School,Married,4,Rent,413,72259.17,449372.38,43.67,23,Segment B,Monthly,909,9,5,Suzanne Bloan,,,,
705,Jami,Varey,71,Zambia,24-May-20,4135.46,08-Jun-11,7837.43,3701.97,Female,16-Dec-74,388905.8,Master's Degree,Divorced,9,Own,475,33430.1,169962.2,37.48,23,Segment B,Weekly,321,22,5,Jami Varey,,,,
711,Thea,Dorkins,34,Azerbaijan,23-Oct-11,1297.6,17-Aug-14,2801.09,1503.49,Female,20-Jan-55,928133.23,High School,Single,8,Mortgage,652,49856.84,359105.04,3.44,26,Segment B,Monthly,449,1,3,Thea Dorkins,,,,
740,Siana,Larroway,40,Indonesia,28-Apr-20,1016.14,03-Sep-14,2208.39,1192.25,Female,17-Oct-05,441314.96,High School,Widowed,3,Mortgage,621,94512.41,228647.38,14.15,12,Segment B,Weekly,555,21,2,Siana Larroway,,,,
772,Abigael,Harbage,62,Czech Republic,30-Apr-17,8488.97,14-Aug-10,3106.46,-5382.51,Female,28-Sep-43,45555.12,Master's Degree,Married,7,Rent,677,25728.62,726520.5,30.13,10,Segment B,Never,466,7,3,Abigael Harbage,,,,
779,Dollie,Lockhead,38,Portugal,21-Mar-13,2635.82,14-May-16,4790.83,2155.01,Female,28-Mar-77,691518.98,High School,Divorced,2,Mortgage,475,39241.95,996326.27,25.67,1,Segment B,Never,638,0,4,Dollie Lockhead,,,,
819,Federica,Nott,56,Russia,30-May-16,1081.25,02-Feb-12,6112.24,5030.99,Female,10-Jan-00,970429.33,Master's Degree,Divorced,9,Mortgage,354,94968.75,311454.76,46.07,5,Segment B,Often,705,17,4,Federica Nott,,,,
825,Terza,Paradin,62,Peru,24-Nov-21,9294.22,30-Apr-22,891.1,-8403.12,Female,24-Jan-53,548551.32,Master's Degree,Single,9,Rent,536,21776.1,154522.58,47.5,30,Segment B,Once,843,0,4,Terza Paradin,,,,
834,Jacquelyn,Judkin,35,Uganda,23-Jan-12,4704.26,14-May-22,5445.76,741.5,Female,07-Sep-97,352945.27,High School,Widowed,6,Rent,419,4783.99,237441.37,44.21,7,Segment B,Daily,465,3,5,Jacquelyn Judkin,,,,
846,Andriette,Valance,76,China,17-Apr-18,1324.49,01-Dec-19,4340.06,3015.57,Female,16-Dec-61,130394.95,Bachelor's Degree,Married,3,Mortgage,452,97805.63,275435.65,10.02,17,Segment B,Daily,784,11,2,Andriette Valance,,,,
871,Mozelle,Hugonet,50,Indonesia,05-Mar-16,8810.94,28-Apr-10,3762.28,-5048.66,Female,28-Sep-01,157048.66,Bachelor's Degree,Single,5,Mortgage,572,72316.27,94403.27,0.43,5,Segment B,Weekly,43,7,3,Mozelle Hugonet,,,,
881,Sybila,Thornton,62,China,13-Mar-10,5977.3,13-Oct-17,5798.54,-178.76,Female,25-Aug-99,832750.9,Master's Degree,Married,7,Rent,376,72544.95,390704.13,5.37,1,Segment B,Daily,864,10,5,Sybila Thornton,,,,
899,Shanie,Sedgemore,53,Poland,14-Nov-15,2509.48,02-Sep-19,2542.38,32.9,Female,24-Sep-86,476985.71,Bachelor's Degree,Single,0,Own,777,60897.79,29934.69,46.26,16,Segment B,Monthly,772,7,5,Shanie Sedgemore,,,,
909,Bernelle,Petrillo,80,Cameroon,09-Aug-17,4346.42,29-Jul-13,3886.66,-459.76,Female,27-Feb-79,93084.59,PhD,Married,7,Rent,688,2232.64,233665.2,28.76,16,Segment B,Daily,754,24,3,Bernelle Petrillo,,,,
930,Sibbie,Jurca,61,China,26-Nov-18,2028.81,10-Mar-15,2862.22,833.41,Female,03-Dec-37,726589.43,Bachelor's Degree,Married,3,Mortgage,836,93139.7,765886.69,29.11,26,Segment B,Yearly,408,24,3,Sibbie Jurca,,,,
965,Shantee,Rutty,84,Poland,22-Sep-15,1398.74,14-Nov-18,6358.89,4960.15,Female,19-Jun-70,293992.65,Master's Degree,Widowed,1,Rent,455,8689.97,419101.41,46.07,29,Segment B,Once,472,24,4,Shantee Rutty,,,,
967,Fey,Persence,47,Indonesia,14-Aug-12,9834.77,12-Jun-13,9042.97,-791.8,Female,30-Dec-83,984958.59,High School,Divorced,3,Rent,781,60881.98,240179.84,22.98,27,Segment B,Often,977,24,2,Fey Persence,,,,
969,Carmita,Fearnside,40,Nicaragua,20-Jul-20,999.08,11-Jul-21,8054.83,7055.75,Female,27-Feb-54,747335.22,High School,Single,0,Rent,652,84515.92,407485.23,46,1,Segment B,Once,74,19,1,Carmita Fearnside,,,,
982,Elyse,Parrett,63,Croatia,01-Dec-10,8757.4,19-Jul-10,6703.27,-2054.13,Female,14-Oct-38,291501.41,High School,Married,10,Own,473,33280.44,47744.23,22.06,19,Segment B,Weekly,936,16,1,Elyse Parrett,,,,
993,Cindi,Cicullo,38,China,03-Mar-16,849.67,04-Feb-17,80.2,-769.47,Female,17-Aug-01,315941.3,Bachelor's Degree,Widowed,7,Own,453,53924.98,780267.29,38.92,30,Segment B,Yearly,299,20,5,Cindi Cicullo,,,,
996,Allyce,Swaffield,40,Colombia,20-Jan-12,3639.27,29-Oct-12,4258.67,619.4,Female,07-Jun-60,371242.26,PhD,Single,3,Rent,424,96947.52,837989.8,15.29,12,Segment B,Monthly,895,2,2,Allyce Swaffield,,,,
30,Genevieve,Yeats,81,Ethiopia,20-Jun-15,5109.74,20-Aug-14,7329.22,2219.48,Female,08-Nov-67,496556.6,PhD,Divorced,8,Own,579,2578.59,883773.5,1.38,9,Segment A,Never,947,7,3,Genevieve Yeats,,,,
35,Cathee,Keasy,73,Russia,14-Aug-18,9143.2,16-Aug-18,5334.99,-3808.21,Female,29-Apr-40,69318.56,Bachelor's Degree,Divorced,2,Rent,472,94011.13,397597.4,47.11,2,Segment A,Yearly,660,19,5,Cathee Keasy,,,,
81,Aliza,Bustin,82,Malaysia,24-Jan-22,8276.9,26-Dec-13,3884.63,-4392.27,Female,30-Mar-43,48806.75,Master's Degree,Single,1,Rent,790,44462.28,484423.29,25.13,3,Segment A,Monthly,121,17,3,Aliza Bustin,,,,
119,Philippa,Chill,61,United States,20-Jan-21,2755.26,08-Aug-12,2472.29,-282.97,Female,18-Feb-03,475435.01,Master's Degree,Married,8,Mortgage,546,55991.15,425486.26,5,28,Segment A,Yearly,660,1,4,Philippa Chill,,,,
142,Rowena,Stoffels,40,Poland,20-Jul-20,9390.22,03-Nov-17,7492.57,-1897.65,Female,09-Dec-92,483440.54,High School,Divorced,2,Rent,422,2929.03,143449.32,15.43,21,Segment A,Daily,71,21,4,Rowena Stoffels,,,,
180,Binni,Ryce,53,Indonesia,03-Mar-17,8549.62,17-Apr-20,1567.36,-6982.26,Female,05-Jan-70,599823.27,Master's Degree,Widowed,8,Own,803,66787.05,784220.82,32.16,2,Segment A,Monthly,212,15,5,Binni Ryce,,,,
199,Alison,Crisell,39,Russia,16-Jan-13,3743.45,28-Jan-10,95.13,-3648.32,Female,07-Jul-55,659189.21,Bachelor's Degree,Divorced,8,Own,754,48931.33,200149.32,25.35,18,Segment A,Often,270,21,5,Alison Crisell,,,,
202,Neilla,Hearl,81,Indonesia,10-Nov-10,9583.19,17-Dec-13,3518.74,-6064.45,Female,23-Jul-67,539891.79,PhD,Divorced,8,Own,511,77652.59,26527.13,30.41,10,Segment A,Weekly,29,17,4,Neilla Hearl,,,,
210,Arlene,Dunkerley,47,Russia,17-Feb-12,6715.51,27-Dec-22,7131.55,416.04,Female,09-Apr-70,994639.37,PhD,Widowed,10,Own,619,10770.43,286313.9,38.95,10,Segment A,Monthly,490,18,4,Arlene Dunkerley,,,,
212,Melli,Sargant,75,China,30-Mar-21,1487.78,23-Aug-13,8931.53,7443.75,Female,03-Sep-89,864488.67,PhD,Divorced,7,Rent,334,90814.43,479748.98,48.65,4,Segment A,Yearly,182,9,1,Melli Sargant,,,,
215,Kamilah,Bagger,80,Liberia,27-Nov-15,2254.69,23-Dec-17,6873.07,4618.38,Female,02-Aug-61,673389.11,High School,Divorced,8,Rent,414,59712.22,449706.26,8.42,5,Segment A,Weekly,905,8,4,Kamilah Bagger,,,,
218,Ceil,Croose,79,Brazil,16-Nov-11,4705.09,13-Jul-21,3355.75,-1349.34,Female,24-Apr-35,155975.27,High School,Single,4,Rent,444,96832.8,583573.83,2.81,30,Segment A,Weekly,365,11,3,Ceil Croose,,,,
219,Louella,Cuolahan,68,United States,17-Sep-16,7959.11,02-Feb-19,173.88,-7785.23,Female,19-Dec-44,771370.11,Master's Degree,Married,8,Mortgage,477,53107.13,163176.8,45.32,2,Segment A,Seldom,393,15,3,Louella Cuolahan,,,,
230,Abby,Struijs,77,Chile,03-Oct-11,5737.06,27-Mar-20,5942.79,205.73,Female,04-Jul-58,873589.05,Bachelor's Degree,Single,1,Rent,401,30510.67,693382.7,16.99,3,Segment A,Daily,232,14,2,Abby Struijs,,,,
237,Mercy,Duckham,23,Philippines,17-Nov-11,4302.46,24-Jun-13,2083.72,-2218.74,Female,20-Jun-62,227273.44,Master's Degree,Married,9,Mortgage,483,91975.14,689680.83,22,4,Segment A,Daily,105,20,3,Mercy Duckham,,,,
242,Benita,Beddin,41,China,07-Mar-13,8431.25,07-Jul-21,7101.16,-1330.09,Female,12-Dec-94,944230.55,PhD,Widowed,0,Rent,451,87800.58,697924.94,27.82,20,Segment A,Weekly,557,2,4,Benita Beddin,,,,
258,Tasha,Plait,30,Jordan,02-Aug-17,6293.56,26-Oct-13,2220.45,-4073.11,Female,20-Jul-94,739751.43,PhD,Single,9,Mortgage,514,99928.32,126019.19,41.42,13,Segment A,Yearly,511,15,5,Tasha Plait,,,,
302,Fay,Straine,50,China,24-Mar-12,9803.42,21-Jun-21,3667.47,-6135.95,Female,07-Nov-50,945143.43,PhD,Married,4,Mortgage,766,93311.02,165796.86,9.3,2,Segment A,Seldom,826,18,4,Fay Straine,,,,
303,Shauna,Pinch,34,Poland,14-Dec-18,1225.91,09-Mar-12,5947.95,4722.04,Female,10-Jul-95,585502.01,Master's Degree,Single,3,Rent,670,47482.35,911929.09,40.76,9,Segment A,Once,242,2,3,Shauna Pinch,,,,
305,Georgette,Eschalotte,35,Russia,06-Mar-11,7100.95,03-Mar-15,5234.92,-1866.03,Female,29-Nov-79,569023.63,High School,Married,1,Mortgage,503,70161.77,422002.89,36.56,6,Segment A,Once,310,23,2,Georgette Eschalotte,,,,
317,Inez,Angell,52,Indonesia,17-Nov-10,9898.95,17-Apr-10,1155.77,-8743.18,Female,21-Sep-97,422320.17,Bachelor's Degree,Widowed,0,Own,751,2420.88,457774.23,26.26,8,Segment A,Seldom,550,24,5,Inez Angell,,,,
338,Adele,Caneo,79,Indonesia,22-Aug-16,8999.25,09-Jun-20,9977.04,977.79,Female,16-Nov-01,613027.26,Bachelor's Degree,Divorced,5,Own,439,15615.83,909799.59,40.87,13,Segment A,Monthly,472,16,5,Adele Caneo,,,,
347,Caitlin,Teresse,85,Sweden,06-Oct-10,5827.4,29-Dec-17,5039.93,-787.47,Female,08-May-04,16187.28,High School,Divorced,7,Mortgage,369,76957.6,793901.77,8.73,4,Segment A,Seldom,627,2,4,Caitlin Teresse,,,,
385,Paula,Dollen,39,France,10-Nov-14,946.35,24-Jan-10,1063.77,117.42,Female,14-Sep-42,835280.54,Master's Degree,Single,3,Mortgage,461,91533.83,384740.39,8.53,16,Segment A,Never,995,3,5,Paula Dollen,,,,
396,Celia,Leipnik,80,France,31-Dec-10,5081.65,19-Feb-11,9310.61,4228.96,Female,20-Sep-55,832204.98,Master's Degree,Married,4,Rent,650,26657.16,440842.49,5.12,5,Segment A,Yearly,663,22,5,Celia Leipnik,,,,
398,Ashli,Penhalewick,44,Pakistan,17-Feb-18,2187.74,01-Feb-17,7734.57,5546.83,Female,05-Aug-69,607617.88,Master's Degree,Widowed,3,Mortgage,364,15291.36,275473.07,41.84,14,Segment A,Weekly,631,14,3,Ashli Penhalewick,,,,
416,Roz,Kenrick,56,China,04-Jun-13,8147.72,26-Jul-16,6245.53,-1902.19,Female,06-Jun-69,517000.13,PhD,Widowed,1,Own,768,20420.39,169506.83,8.35,11,Segment A,Daily,73,16,5,Roz Kenrick,,,,
425,Mercedes,Ariss,71,Peru,22-Oct-12,8556.49,08-Feb-14,2138.51,-6417.98,Female,02-Jun-77,888078.92,PhD,Divorced,8,Mortgage,342,87398.01,305356.94,49.87,28,Segment A,Never,112,14,5,Mercedes Ariss,,,,
426,Delcina,Mervyn,82,China,24-Dec-19,2674.01,18-Nov-18,9485.66,6811.65,Female,15-Jun-44,664158.41,Master's Degree,Divorced,2,Own,822,8808.37,960212.6,28.41,15,Segment A,Weekly,443,5,3,Delcina Mervyn,,,,
437,Minetta,Skinner,18,Portugal,24-May-16,5443.28,13-Dec-22,1577.38,-3865.9,Female,14-Feb-54,200858.31,Master's Degree,Single,10,Mortgage,467,18110.83,608828.4,18.51,17,Segment A,Yearly,998,18,2,Minetta Skinner,,,,
494,Tomi,Lauridsen,44,Argentina,10-Mar-17,7713.09,18-Aug-16,9664.52,1951.43,Female,14-Aug-82,879139.73,Master's Degree,Widowed,0,Mortgage,610,61992.47,524206.58,44.48,3,Segment A,Daily,767,12,4,Tomi Lauridsen,,,,
498,Concettina,Ridsdale,27,Indonesia,28-Mar-19,1662.48,17-Jun-16,1413.75,-248.73,Female,15-Jan-00,113821.4,High School,Married,9,Mortgage,319,60090.72,970805.66,14.04,7,Segment A,Yearly,570,11,3,Concettina Ridsdale,,,,
503,Suzette,Feighney,46,Portugal,24-Feb-17,7787.18,07-Aug-22,1777.14,-6010.04,Female,07-Dec-38,336113.46,PhD,Single,3,Own,335,17322.65,47852.87,44.82,29,Segment A,Yearly,620,4,2,Suzette Feighney,,,,
537,Ronica,Campa,49,China,23-Dec-15,6788.69,08-Mar-21,1508.16,-5280.53,Female,28-Nov-35,888545.4,PhD,Single,5,Mortgage,459,23616.28,397251.02,36.74,20,Segment A,Yearly,394,4,3,Ronica Campa,,,,
538,Rodina,Galliver,19,Philippines,10-Jul-16,6817.39,10-Apr-19,4157.06,-2660.33,Female,25-Jun-30,706353.1,PhD,Widowed,2,Mortgage,662,34974.64,461977.85,22.39,16,Segment A,Yearly,587,23,4,Rodina Galliver,,,,
572,Mariele,Bridgement,73,Czech Republic,22-Dec-20,4085.48,23-Nov-12,8637.09,4551.61,Female,08-Oct-62,48498.41,PhD,Divorced,4,Mortgage,522,30108.99,735792.97,18.71,14,Segment A,Weekly,56,16,3,Mariele Bridgement,,,,
597,Hanny,Coleridge,31,Russia,04-Jun-18,2064.19,19-Jul-14,813.28,-1250.91,Female,04-Oct-95,11307.86,Bachelor's Degree,Married,9,Own,640,40026.35,452088.81,9.7,5,Segment A,Often,444,12,3,Hanny Coleridge,,,,
605,Aurilia,Skeats,39,Norway,01-Dec-22,5901.69,16-Jul-12,5292.41,-609.28,Female,12-Nov-03,766722.38,Master's Degree,Single,0,Rent,431,81847.87,677091.65,9.48,21,Segment A,Daily,353,24,4,Aurilia Skeats,,,,
614,Delilah,McRory,69,Philippines,01-Jul-18,6540.81,22-Feb-16,4672.28,-1868.53,Female,24-Oct-01,703682.3,High School,Widowed,6,Rent,554,3799.94,389066.35,45.87,1,Segment A,Weekly,121,3,2,Delilah McRory,,,,
620,Carmelle,Cosgrave,74,Philippines,06-Nov-16,6265.02,07-Nov-13,2465.63,-3799.39,Female,13-May-48,877616.63,High School,Single,6,Rent,450,646.69,277560.74,7.49,15,Segment A,Daily,710,14,1,Carmelle Cosgrave,,,,
